id,l,t,r,b
542,294.72,65.488,319.117,124.992
542,611.75,-1,632.25,49.0
542,491.75,163,512.25,213.0
542,75.836,51.2,100.233,110.704
542,291.43,147.06,313.751,201.503
542,251.75,75,272.25,125.0
542,404.63,81.702,426.951,136.145
542,479.75,159,500.25,209.0
542,378.5,77.345,400.821,131.788
542,186.94,72.987,209.261,127.43
542,139.75,179,160.25,229.0
542,361.09,116.56,383.411,171.003
542,156.46,64.272,178.781,118.715
542,539.85,111.41,588.443,229.93
542,211.66,100.57,249.146,191.999
542,223.75,75,244.25,125.0
542,619.75,315,640.25,365.0
542,337.55,113.12,361.947,172.624
542,73.816,165.01,105.473,242.223
542,33.011,127.4,57.408,186.904
542,87.158,160,121.684,244.211
542,169.56,156.99,198.572,227.751
542,163.75,75,184.25,125.0
542,147.76,181.92,170.081,236.363
542,143.75,71,164.25,121.0
542,256.65,160.74,281.047,220.244
542,52.045,51.2,76.442,110.704
542,417.69,81.702,440.011,136.145
542,103.5,86,144.5,186.0
542,391.75,79,412.25,129.0
542,128.18,175.03,152.577,234.534
542,63.5,86,104.5,186.0
542,359.75,155,380.25,205.0
542,299.48,165.51,323.877,225.014
542,299.43,107.89,336.916,199.319
542,285.2,65.488,309.597,124.992
542,156.46,181.92,178.781,236.363
542,204.31,136.93,228.707,196.434
542,43.288,85.333,88.185,194.833
542,383.75,179,404.25,229.0
542,179.75,75,200.25,125.0
542,465.58,155.78,487.901,210.223
542,321.16,152.67,352.817,229.883
542,199.55,36.912,223.947,96.416
542,339.71,152.67,371.367,229.883
542,119.75,175,140.25,225.0
542,208.71,59.915,231.031,114.358
542,603.75,-1,624.25,49.0
542,456.51,79.777,480.907,139.281
542,218.21,35.086,244.864,100.097
542,423.75,155,444.25,205.0
543,227.75,75,248.25,125.0
543,294.72,70.251,319.117,129.755
543,27.75,135,48.25,185.0
543,285.2,65.488,309.597,124.992
543,269.66,68.63,291.981,123.073
543,256.6,68.63,278.921,123.073
543,605.89,213.89,640.416,298.101
543,-0.2974,46.437,24.1,105.941
543,243.75,75,264.25,125.0
543,391.75,87,412.25,137.0
543,84.602,43.845,113.614,114.606
543,503.85,83.277,566.995,237.287
543,143.4,68.63,165.721,123.073
543,61.561,51.2,85.958,110.704
543,370.86,70.251,395.257,129.755
543,235.75,75,256.25,125.0
543,234.59,146.51,266.247,223.723
543,36.098,45.482,62.752,110.493
543,528.46,95.614,591.605,249.624
543,151.5,94,192.5,194.0
543,376.84,153.26,411.366,237.471
543,219.75,75,240.25,125.0
543,619.75,-1,640.25,49.0
543,444.83,165.01,476.487,242.223
543,195.75,75,216.25,125.0
543,10.081,45.482,36.735,110.493
543,207.75,75,228.25,125.0
543,380.37,70.251,404.767,129.755
543,46.504,45.482,73.158,110.493
543,311.75,83,332.25,133.0
543,442.23,146.46,466.627,205.964
543,156.73,65.488,181.127,124.992
543,246.96,146.51,278.617,223.723
543,171,65.488,195.397,124.992
543,204.34,107.89,241.826,199.319
543,487.75,163,508.25,213.0
543,330.61,116.56,352.931,171.003
543,342.3,113.12,366.697,172.624
543,356.73,116.56,379.051,171.003
543,-0.5,86,40.5,186.0
543,347.75,79,368.25,129.0
543,139.05,181.92,161.371,236.363
543,217.41,42.485,239.731,96.928
543,595.62,129.09,640.517,238.59
543,361.34,75.014,385.737,134.518
543,413.33,81.702,435.651,136.145
543,80,165.01,111.657,242.223
543,319.75,83,340.25,133.0
543,87.158,92.632,121.684,176.843
543,55.5,86,96.5,186.0
543,123.42,165.51,147.817,225.014
543,20.488,45.482,47.142,110.493
543,161.26,146.53,195.786,230.741
543,399.75,87,420.25,137.0
543,339.71,152.67,371.367,229.883
543,287.5,102,328.5,202.0
543,452.36,76.67,479.014,141.681
543,432.46,165.01,464.117,242.223
543,313.75,113.12,338.147,172.624
543,479.75,159,500.25,209.0
543,330.61,72.987,352.931,127.43
543,222.22,152.67,253.877,229.883
543,67.75,167,88.25,217.0
543,182.59,68.63,204.911,123.073
543,605.6,257.54,637.257,334.753
543,43.75,135,64.25,185.0
543,619.75,311,640.25,361.0
543,107.37,92.632,141.896,176.843
543,111.75,171,132.25,221.0
543,73.741,55.557,96.062,110.0
543,463.75,159,484.25,209.0
543,134.69,64.272,157.011,118.715
543,233.6,100.57,271.086,191.999
543,372.57,107.89,410.056,199.319
543,218.97,100.57,256.456,191.999
543,328.03,165.51,352.427,225.014
543,285.2,165.51,309.597,225.014
544,233.82,165.04,260.474,230.051
544,432.46,165.01,464.117,242.223
544,369.11,71.472,395.764,136.483
544,226.19,55.16,255.202,125.921
544,451.75,159,472.25,209.0
544,83.75,63,104.25,113.0
544,347.06,70.251,371.457,129.755
544,200,72.987,222.321,127.43
544,599.31,144.46,636.796,235.889
544,515.48,90.505,568.431,219.655
544,619.75,-1,640.25,49.0
544,-0.38647,35.47,31.271,112.683
544,311.75,87,332.25,137.0
544,613.66,232.61,640.314,297.621
544,215.75,75,236.25,125.0
544,23.494,51.2,47.891,110.704
544,151.5,94,192.5,194.0
544,376.81,158.84,408.467,236.053
544,266.17,70.251,290.567,129.755
544,295.78,77.345,318.101,131.788
544,383.75,83,404.25,133.0
544,179.75,71,200.25,121.0
544,73.816,165.01,105.473,242.223
544,395.75,83,416.25,133.0
544,186.94,72.987,209.261,127.43
544,507.75,163,528.25,213.0
544,463.75,163,484.25,213.0
544,51.973,55.557,74.294,110.0
544,339.32,77.345,361.641,131.788
544,131.75,71,152.25,121.0
544,62.114,45.482,88.768,110.493
544,279.75,83,300.25,133.0
544,37.77,51.2,62.167,110.704
544,19.75,135,40.25,185.0
544,223.5,102,264.5,202.0
544,475.75,163,496.25,213.0
544,204.34,107.89,241.826,199.319
544,147.76,59.915,170.081,114.358
544,151.5,142,192.5,242.0
544,356.73,77.345,379.051,131.788
544,-0.25,135,20.25,185.0
544,7.75,135,28.25,185.0
544,251.75,75,272.25,125.0
544,66.947,92.632,101.473,176.843
544,313.2,116.56,335.521,171.003
544,59.75,171,80.25,221.0
544,355.75,119,376.25,169.0
544,140.16,180.63,166.814,245.641
544,237.62,75.014,262.017,134.518
544,404.63,81.702,426.951,136.145
544,352.38,155.78,374.701,210.223
544,494.57,151.22,518.967,210.724
544,80.421,92.632,114.947,176.843
544,165.17,68.63,187.491,123.073
544,545.26,146.53,579.786,230.741
544,487.75,163,508.25,213.0
544,95.89,85.333,140.787,194.833
544,463.75,87,484.25,137.0
544,611.75,-1,632.25,49.0
544,326.26,116.56,348.581,171.003
544,423.2,151.22,447.597,210.724
544,118.58,168.31,147.592,239.071
544,321.9,72.987,344.221,127.43
544,613.66,191.03,640.314,256.041
544,31.5,86,72.5,186.0
544,339.32,116.56,361.641,171.003
544,139.75,71,160.25,121.0
544,287.75,163,308.25,213.0
544,330.61,72.987,352.931,127.43
544,374.15,125.28,396.471,179.723
544,308.79,152.67,340.447,229.883
544,617.96,308.29,640.281,362.733
544,413.33,155.78,435.651,210.223
544,223.35,36.912,247.747,96.416
544,183.56,94.085,228.457,203.585
544,603.75,-1,624.25,49.0
544,400.27,177.57,422.591,232.013
544,47.619,160.14,69.94,214.583
544,322.95,153.26,357.476,237.471
544,67.75,159,88.25,209.0
544,266.17,36.912,290.567,96.416
544,243.54,59.915,265.861,114.358
545,219.75,75,240.25,125.0
545,232.86,165.51,257.257,225.014
545,503.85,83.277,566.995,237.287
545,437.47,160,471.996,244.211
545,235.75,79,256.25,129.0
545,223.5,102,264.5,202.0
545,374.15,77.345,396.471,131.788
545,337.55,70.251,361.947,129.755
545,195.75,75,216.25,125.0
545,291.43,81.702,313.751,136.145
545,361.09,86.06,383.411,140.503
545,248.84,38.737,283.366,122.948
545,351.75,79,372.25,129.0
545,143.5,94,184.5,194.0
545,207.5,102,248.5,202.0
545,308.84,81.702,331.161,136.145
545,275.75,83,296.25,133.0
545,4.461,55.963,28.858,115.467
545,391.56,81.702,413.881,136.145
545,619.75,3,640.25,53.0
545,227.75,75,248.25,125.0
545,375.75,183,396.25,233.0
545,242.38,165.51,266.777,225.014
545,159.75,71,180.25,121.0
545,613.66,232.61,640.314,297.621
545,587.74,111.19,640.691,240.34
545,67.611,43.845,96.623,114.606
545,-0.27211,133.99,22.049,188.433
545,15.75,67,36.25,117.0
545,107.26,173.97,136.272,244.731
545,47.286,51.2,71.683,110.704
545,426.28,165.01,457.937,242.223
545,185.28,60.726,209.677,120.23
545,463,28,545.0,228.0
545,243.75,83,264.25,133.0
545,407.75,87,428.25,137.0
545,347.06,117.88,371.457,177.384
545,211.75,75,232.25,125.0
545,383.75,183,404.25,233.0
545,322.28,113.06,348.934,178.071
545,308.84,116.56,331.161,171.003
545,33.011,51.2,57.408,110.704
545,56.803,51.2,81.2,110.704
545,25.85,133.99,48.171,188.433
545,139.05,68.63,161.371,123.073
545,78.095,138.35,100.416,192.793
545,171,65.488,195.397,124.992
545,203.75,75,224.25,125.0
545,319.75,87,340.25,137.0
545,603.75,-1,624.25,49.0
545,128.18,184.56,152.577,244.064
545,61.947,173.97,90.959,244.731
545,147.79,146.53,182.316,230.741
545,337.55,113.12,361.947,172.624
545,361.34,117.88,385.737,177.384
545,23.75,63,44.25,113.0
545,95.75,175,116.25,225.0
545,285.2,65.488,309.597,124.992
545,300.14,68.63,322.461,123.073
545,84.602,43.845,113.614,114.606
545,87.123,85.333,132.02,194.833
545,8.4354,133.99,30.756,188.433
545,375.75,127,396.25,177.0
545,528.46,83.277,591.605,237.287
545,191.5,102,232.5,202.0
545,378.5,90.417,400.821,144.86
545,147.75,75,168.25,125.0
545,239.75,67,260.25,117.0
545,308.79,152.67,340.447,229.883
545,267.75,83,288.25,133.0
545,209.07,165.51,233.467,225.014
545,294.72,113.12,319.117,172.624
545,327.75,87,348.25,137.0
545,619.75,327,640.25,377.0
545,351.75,163,372.25,213.0
545,611.75,-1,632.25,49.0
545,446.99,75.014,471.387,134.518
545,365.44,72.987,387.761,127.43
545,60.211,92.632,94.737,176.843
545,285.2,165.51,309.597,225.014
545,278.37,147.06,300.691,201.503
545,43.429,137.14,80.915,228.569
546,348.03,77.345,370.351,131.788
546,215.75,79,236.25,129.0
546,334.97,77.345,357.291,131.788
546,226.12,77.345,248.441,131.788
546,617.96,-1.0894,640.281,53.354
546,363.9,71.472,390.554,136.483
546,503.85,83.277,566.995,237.287
546,222.22,152.67,253.877,229.883
546,426.28,165.01,457.937,242.223
546,327.75,79,348.25,129.0
546,351.82,117.88,376.217,177.384
546,605.89,227.37,640.416,311.581
546,35.75,59,56.25,109.0
546,317.55,77.345,339.871,131.788
546,191.5,102,232.5,202.0
546,9.2193,51.2,33.616,110.704
546,103.74,180.63,130.394,245.641
546,47.286,51.2,71.683,110.704
546,391.56,81.702,413.881,136.145
546,482.11,75.956,539.711,216.446
546,287.07,81.702,309.391,136.145
546,23.75,67,44.25,117.0
546,243.75,79,264.25,129.0
546,195.75,75,216.25,125.0
546,270.93,70.251,295.327,129.755
546,456.51,155.98,480.907,215.484
546,438.65,165.01,470.307,242.223
546,143.4,72.987,165.721,127.43
546,180.52,65.488,204.917,124.992
546,259.84,66.274,286.494,131.285
546,374.15,120.92,396.471,175.363
546,118.66,184.56,143.057,244.064
546,304.49,77.345,326.811,131.788
546,145.83,100.57,183.316,191.999
546,370.11,160,404.636,244.211
546,595.75,-1,616.25,49.0
546,156.46,72.987,178.781,127.43
546,215.5,102,256.5,202.0
546,-0.25,67,20.25,117.0
546,62.114,45.482,88.768,110.493
546,145.83,144.46,183.316,235.889
546,343.67,160.14,365.991,214.583
546,69.589,85.333,114.486,194.833
546,25.753,85.333,70.65,194.833
546,603.75,-1,624.25,49.0
546,404.63,81.702,426.951,136.145
546,-0.54795,85.333,44.349,194.833
546,66.32,170.27,90.717,229.774
546,207.75,79,228.25,129.0
546,175.5,102,216.5,202.0
546,221.77,38.128,244.091,92.571
546,375.75,95,396.25,145.0
546,130.34,190.64,152.661,245.083
546,356.58,84.54,380.977,144.044
546,119.75,71,140.25,121.0
546,342.3,117.88,366.697,177.384
546,380.37,75.014,404.767,134.518
546,235.75,83,256.25,133.0
546,221.77,59.915,244.091,114.358
546,417.69,86.06,440.011,140.503
546,277.49,115.2,314.976,206.629
546,467.75,167,488.25,217.0
546,50.743,93.257,88.229,184.686
546,587.74,111.19,640.691,240.34
546,239.02,170.23,265.674,235.241
546,528.46,95.614,591.605,249.624
546,363.75,123,384.25,173.0
546,327.75,167,348.25,217.0
546,321.9,120.92,344.221,175.363
546,295.78,77.345,318.101,131.788
546,587.75,-1,608.25,49.0
546,451.75,71,472.25,121.0
546,352.38,160.14,374.701,214.583
546,37.77,165.51,62.167,225.014
546,459.75,87,480.25,137.0
546,131.75,71,152.25,121.0
546,165.17,59.915,187.491,114.358
546,304.24,117.88,328.637,177.384
546,418.44,155.98,442.837,215.484
547,215.75,79,236.25,129.0
547,239.02,61.076,265.674,126.087
547,617.96,-1.0894,640.281,53.354
547,399.75,87,420.25,137.0
547,227.75,79,248.25,129.0
547,411.03,54.857,486.243,238.307
547,-0.84211,37.053,68.211,205.473
547,387.21,81.702,409.531,136.145
547,499.75,167,520.25,217.0
547,352.38,77.345,374.701,131.788
547,370.11,160,404.636,244.211
547,252.24,72.987,274.561,127.43
547,531.75,167,552.25,217.0
547,331.75,83,352.25,133.0
547,300.14,72.987,322.461,127.43
547,207.75,75,228.25,125.0
547,271.75,83,292.25,133.0
547,218.21,165.04,244.864,230.051
547,186.94,77.345,209.261,131.788
547,93.333,180.63,119.987,245.641
547,179.75,75,200.25,125.0
547,140.16,165.04,166.814,230.051
547,475.75,171,496.25,221.0
547,138.51,100.57,175.996,191.999
547,26.105,37.053,95.158,205.473
547,215.5,102,256.5,202.0
547,152.11,72.987,174.431,127.43
547,183.5,102,224.5,202.0
547,195.75,75,216.25,125.0
547,199.5,102,240.5,202.0
547,343.67,77.345,365.991,131.788
547,91.156,103.49,113.477,157.933
547,587.75,-1,608.25,49.0
547,43.429,166.4,80.915,257.829
547,605.89,227.37,640.416,311.581
547,139.05,72.987,161.371,127.43
547,299.48,117.88,323.877,177.384
547,309,70.251,333.397,129.755
547,361.34,75.014,385.737,134.518
547,539.75,167,560.25,217.0
547,507.75,167,528.25,217.0
547,291.75,167,312.25,217.0
547,342.3,117.88,366.697,177.384
547,332.79,117.88,357.187,177.384
547,370.63,53.976,402.287,131.189
547,119.35,185.83,146.004,250.841
547,605.89,146.53,640.416,230.741
547,275.75,163,296.25,213.0
547,165.17,68.63,187.491,123.073
547,167.5,102,208.5,202.0
547,343.75,167,364.25,217.0
547,519.75,167,540.25,217.0
547,321.9,77.345,344.221,131.788
547,487.75,167,508.25,217.0
547,282.72,77.345,305.041,131.788
547,115.75,71,136.25,121.0
547,131.75,71,152.25,121.0
547,356.63,160,391.156,244.211
547,259.75,83,280.25,133.0
547,356.73,125.28,379.051,179.723
547,580.87,165.01,612.527,242.223
547,595.75,-1,616.25,49.0
547,85.353,170.27,109.75,229.774
547,209.07,32.149,233.467,91.653
547,313.2,120.92,335.521,175.363
547,75.75,183,96.25,233.0
547,275.45,113.06,302.104,178.071
547,323.27,117.88,347.667,177.384
547,28.8,173.71,66.286,265.139
547,265.31,68.63,287.631,123.073
547,123.75,75,144.25,125.0
547,103.74,180.63,130.394,245.641
547,228.63,146.53,263.156,230.741
547,371.75,131,392.25,181.0
547,304.49,86.06,326.811,140.503
547,221.77,64.272,244.091,118.715
547,295.75,87,316.25,137.0
547,321.16,158.84,352.817,236.053
548,358.26,165.01,389.917,242.223
548,18.736,51.2,43.133,110.704
548,535.24,164.49,557.561,218.933
548,617.96,-1.0894,640.281,53.354
548,522.18,164.49,544.501,218.933
548,207.8,61.076,234.454,126.087
548,33.628,43.845,62.64,114.606
548,339.75,123,360.25,173.0
548,191.5,102,232.5,202.0
548,379.75,87,400.25,137.0
548,147.76,72.987,170.081,127.43
548,230.48,68.63,252.801,123.073
548,175.5,102,216.5,202.0
548,426.39,160.14,448.711,214.583
548,351.75,83,372.25,133.0
548,369.8,81.702,392.121,136.145
548,122.19,94.085,167.087,203.585
548,218.21,170.23,244.864,235.241
548,223.75,79,244.25,129.0
548,587.75,-1,608.25,49.0
548,326.26,77.345,348.581,131.788
548,395.75,87,416.25,137.0
548,40,166.74,74.526,250.951
548,605.89,234.11,640.416,318.321
548,55.75,63,76.25,113.0
548,337.55,75.014,361.947,134.518
548,275.75,167,296.25,217.0
548,500.41,164.49,522.731,218.933
548,159.75,75,180.25,125.0
548,307.75,131,328.25,181.0
548,187.75,79,208.25,129.0
548,595.62,137.85,640.517,247.35
548,313.75,79.777,338.147,139.281
548,311.75,195,332.25,245.0
548,244.23,66.274,270.884,131.285
548,111.75,71,132.25,121.0
548,437.47,84.54,461.867,144.044
548,356.73,125.28,379.051,179.723
548,207.5,102,248.5,202.0
548,423.75,187,444.25,237.0
548,21.497,138.35,43.818,192.793
548,299.75,191,320.25,241.0
548,169.56,55.16,198.572,125.921
548,604.9,-1.0894,627.221,53.354
548,260.95,81.702,283.271,136.145
548,88.13,180.63,114.784,245.641
548,47.75,139,68.25,189.0
548,387.75,87,408.25,137.0
548,-0.27211,55.557,22.049,110.0
548,370.11,160,404.636,244.211
548,419.75,167,440.25,217.0
548,9.2193,51.2,33.616,110.704
548,278.37,77.345,300.691,131.788
548,75.836,170.27,100.233,229.774
548,323.27,117.88,347.667,177.384
548,271.5,111.73,300.512,182.491
548,367.75,127,388.25,177.0
548,139.05,68.63,161.371,123.073
548,452.52,68.63,474.841,123.073
548,343.75,171,364.25,221.0
548,543.95,164.49,566.271,218.933
548,475.75,167,496.25,217.0
548,448.16,160.14,470.481,214.583
548,295.78,81.702,318.101,136.145
548,4.461,132.17,28.858,191.674
548,130.34,72.987,152.661,127.43
548,359.75,91,380.25,141.0
548,56.296,82.963,104.889,201.483
548,483.75,171,504.25,221.0
548,109.14,189.32,133.537,248.824
548,439.46,160.14,461.781,214.583
548,131.2,144.46,168.686,235.889
548,39.75,139,60.25,189.0
548,403.75,163,424.25,213.0
548,595.75,-1,616.25,49.0
548,263.75,155,284.25,205.0
548,116.57,144.46,154.056,235.889
548,228.62,170.23,255.274,235.241
548,195.75,79,216.25,129.0
548,234.83,81.702,257.151,136.145
548,99.628,189.32,124.025,248.824
548,21.486,173.71,58.972,265.139
548,304.49,72.987,326.811,127.43
548,474.29,186.28,496.611,240.723
548,67.75,183,88.25,233.0
548,287.07,81.702,309.391,136.145
548,91.156,59.915,113.477,114.358
548,439.75,63,460.25,113.0
548,463.75,91,484.25,141.0
548,334.97,164.49,357.291,218.933
548,411.75,163,432.25,213.0
549,321.9,77.345,344.221,131.788
549,503.85,95.614,566.995,249.624
549,363.75,83,384.25,133.0
549,213.01,170.23,239.664,235.241
549,351.82,75.014,376.217,134.518
549,256.65,70.251,281.047,129.755
549,363.37,160,397.896,244.211
549,213.06,77.345,235.381,131.788
549,617.96,3.2681,640.281,57.711
549,113.42,94.085,158.317,203.585
549,195.75,75,216.25,125.0
549,42.899,41.639,74.556,118.852
549,599.5,134,640.5,234.0
549,175.5,102,216.5,202.0
549,431.54,175.43,458.194,240.441
549,134.69,68.63,157.011,123.073
549,203.75,79,224.25,129.0
549,98.537,185.83,125.191,250.841
549,447.75,167,468.25,217.0
549,31.75,59,52.25,109.0
549,199.5,102,240.5,202.0
549,337.89,71.472,364.544,136.483
549,423.75,167,444.25,217.0
549,379.75,83,400.25,133.0
549,119.75,71,140.25,121.0
549,469.89,40.229,545.103,223.679
549,244.23,61.076,270.884,126.087
549,223.75,79,244.25,129.0
549,609.25,-1.0894,631.571,53.354
549,171.38,66.274,198.034,131.285
549,-0.25,139,20.25,189.0
549,287.07,72.987,309.391,127.43
549,587.75,-1,608.25,49.0
549,99.75,71,120.25,121.0
549,15.5,86,56.5,186.0
549,275.75,87,296.25,137.0
549,408.92,155.98,433.317,215.484
549,163.75,75,184.25,125.0
549,143.4,72.987,165.721,127.43
549,337.55,117.88,361.947,177.384
549,528.46,95.614,591.605,249.624
549,619.75,259,640.25,309.0
549,77.724,180.63,104.378,245.641
549,321.9,120.92,344.221,175.363
549,223.41,170.23,250.064,235.241
549,151.97,65.488,176.367,124.992
549,19.75,163,40.25,213.0
549,26.526,173.47,61.052,257.681
549,119.5,142,160.5,242.0
549,59.75,183,80.25,233.0
549,456.87,160.14,479.191,214.583
549,67.317,144.24,93.971,209.251
549,283.75,167,304.25,217.0
549,289.96,117.88,314.357,177.384
549,39.5,86,80.5,186.0
549,55.75,163,76.25,213.0
549,71.078,170.27,95.475,229.774
549,311.75,87,332.25,137.0
549,260.95,151.42,283.271,205.863
549,296.43,165.01,328.087,242.223
549,202.6,165.04,229.254,230.051
549,4.878,45.482,31.532,110.493
549,599.75,-1,620.25,49.0
549,176.59,165.04,203.244,230.051
549,209.07,32.149,233.467,91.653
549,347.06,122.64,371.457,182.144
549,334.97,164.49,357.291,218.933
549,187.75,67,208.25,117.0
549,291.43,86.06,313.751,140.503
549,579.75,-1,600.25,49.0
549,130.96,94.085,175.857,203.585
549,267.75,167,288.25,217.0
549,584.69,151.77,622.176,243.199
549,423.2,184.56,447.597,244.064
549,330.61,86.06,352.931,140.503
549,308.79,165.01,340.447,242.223
549,395.75,167,416.25,217.0
549,88.13,180.63,114.784,245.641
549,384.72,175.43,411.374,240.441
549,199.75,51,220.25,101.0
549,363.75,123,384.25,173.0
549,371.75,87,392.25,137.0
549,233.82,66.274,260.474,131.285
549,256.6,177.57,278.921,232.013
549,303.75,79,324.25,129.0
549,266.17,70.251,290.567,129.755
549,60.211,32,94.737,116.211
549,352.08,158.84,383.737,236.053
550,202.6,165.04,229.254,230.051
550,199.75,79,220.25,129.0
550,619.75,7,640.25,57.0
550,516.15,95.614,579.295,249.624
550,223.75,79,244.25,129.0
550,484.21,77.474,553.263,245.894
550,327.75,83,348.25,133.0
550,343.75,91,364.25,141.0
550,295.75,195,316.25,245.0
550,36.715,35.47,68.372,112.683
550,356.73,77.345,379.051,131.788
550,207.75,79,228.25,129.0
550,191.75,75,212.25,125.0
550,152.11,72.987,174.431,127.43
550,334.97,77.345,357.291,131.788
550,337.55,117.88,361.947,177.384
550,95.75,67,116.25,117.0
550,356.63,160,391.156,244.211
550,375.75,87,396.25,137.0
550,23.75,59,44.25,109.0
